"Notes"	"State"	"StateCode"	"Year"	"YearCode"	"Age"	"AgeCode"	Births	FPop	Rate
	"Kentucky"	"21"	"2007"	"2007"	"20-24 years"	"20-24"	17977	141866	126.72
	"Kentucky"	"21"	"2007"	"2007"	"25-29 years"	"25-29"	17472	143615	121.66
	"Kentucky"	"21"	"2007"	"2007"	"30-34 years"	"30-34"	10670	133606	79.86
	"Kentucky"	"21"	"2007"	"2007"	"35-39 years"	"35-39"	4658	146307	31.84
	"Kentucky"	"21"	"2007"	"2007"	"40-44 years"	"40-44"	895	154527	5.79
	"Kentucky"	"21"	"2007"	"2007"	"45-49 years"	"45-49"	55	Not Available	Not Available
	"Kentucky"	"21"	"2008"	"2008"	"Under 15 years"	"15"	92	Not Available	Not Available
	"Kentucky"	"21"	"2008"	"2008"	"15-19 years"	"15-19"	7636	145320	52.55
	"Kentucky"	"21"	"2008"	"2008"	"20-24 years"	"20-24"	17496	141002	124.08
	"Kentucky"	"21"	"2008"	"2008"	"25-29 years"	"25-29"	16848	144511	116.59
	"Kentucky"	"21"	"2008"	"2008"	"30-34 years"	"30-34"	10788	134374	80.28
	"Kentucky"	"21"	"2008"	"2008"	"35-39 years"	"35-39"	4573	145641	31.40
	"Kentucky"	"21"	"2008"	"2008"	"40-44 years"	"40-44"	884	151131	5.85
	"Kentucky"	"21"	"2008"	"2008"	"45-49 years"	"45-49"	58	Not Available	Not Available
	"Kentucky"	"21"	"2009"	"2009"	"Under 15 years"	"15"	80	Not Available	Not Available
	"Kentucky"	"21"	"2009"	"2009"	"15-19 years"	"15-19"	7208	144977	49.72
	"Kentucky"	"21"	"2009"	"2009"	"20-24 years"	"20-24"	17208	141342	121.75
	"Kentucky"	"21"	"2009"	"2009"	"25-29 years"	"25-29"	16723	143448	116.58
	"Kentucky"	"21"	"2009"	"2009"	"30-34 years"	"30-34"	11009	136014	80.94
	"Kentucky"	"21"	"2009"	"2009"	"35-39 years"	"35-39"	4400	143364	30.69
	"Kentucky"	"21"	"2009"	"2009"	"40-44 years"	"40-44"	864	147359	5.86
	"Kentucky"	"21"	"2009"	"2009"	"45-49 years"	"45-49"	58	Not Available	Not Available
	"Kentucky"	"21"	"2010"	"2010"	"Under 15 years"	"15"	69	Not Available	Not Available
	"Kentucky"	"21"	"2010"	"2010"	"15-19 years"	"15-19"	6684	144688	46.20
	"Kentucky"	"21"	"2010"	"2010"	"20-24 years"	"20-24"	16514	142536	115.86
	"Kentucky"	"21"	"2010"	"2010"	"25-29 years"	"25-29"	16133	141589	113.94
	"Kentucky"	"21"	"2010"	"2010"	"30-34 years"	"30-34"	11061	138852	79.66
	"Kentucky"	"21"	"2010"	"2010"	"35-39 years"	"35-39"	4366	141653	30.82
	"Kentucky"	"21"	"2010"	"2010"	"40-44 years"	"40-44"	892	145528	6.13
	"Kentucky"	"21"	"2010"	"2010"	"45-49 years"	"45-49"	57	Not Available	Not Available
	"Kentucky"	"21"	"2011"	"2011"	"Under 15 years"	"15"	56	Not Available	Not Available
	"Kentucky"	"21"	"2011"	"2011"	"15-19 years"	"15-19"	6111	140497	43.50
	"Kentucky"	"21"	"2011"	"2011"	"20-24 years"	"20-24"	16185	148788	108.78
	"Kentucky"	"21"	"2011"	"2011"	"25-29 years"	"25-29"	16227	139638	116.21
	"Kentucky"	"21"	"2011"	"2011"	"30-34 years"	"30-34"	11434	142364	80.32
	"Kentucky"	"21"	"2011"	"2011"	"35-39 years"	"35-39"	4393	137397	31.97
	"Kentucky"	"21"	"2011"	"2011"	"40-44 years"	"40-44"	903	146827	6.15
	"Kentucky"	"21"	"2011"	"2011"	"45-49 years"	"45-49"	50	Not Available	Not Available
	"Kentucky"	"21"	"2011"	"2011"	"50 years and over"	"50+"	11	Not Available	Not Available
	"Kentucky"	"21"	"2012"	"2012"	"Under 15 years"	"15"	57	Not Available	Not Available
	"Kentucky"	"21"	"2012"	"2012"	"15-19 years"	"15-19"	5689	137030	41.52
	"Kentucky"	"21"	"2012"	"2012"	"20-24 years"	"20-24"	16440	151995	108.16
	"Kentucky"	"21"	"2012"	"2012"	"25-29 years"	"25-29"	16477	137674	119.68
	"Kentucky"	"21"	"2012"	"2012"	"30-34 years"	"30-34"	11785	143026	82.40
	"Kentucky"	"21"	"2012"	"2012"	"35-39 years"	"35-39"	4375	135851	32.20
	"Kentucky"	"21"	"2012"	"2012"	"40-44 years"	"40-44"	885	146406	6.04
	"Kentucky"	"21"	"2012"	"2012"	"45-49 years"	"45-49"	43	Not Available	Not Available
	"Kentucky"	"21"	"2013"	"2013"	"Under 15 years"	"15"	46	Not Available	Not Available
	"Kentucky"	"21"	"2013"	"2013"	"15-19 years"	"15-19"	5410	136995	39.49
	"Kentucky"	"21"	"2013"	"2013"	"20-24 years"	"20-24"	16224	153817	105.48
	"Kentucky"	"21"	"2013"	"2013"	"25-29 years"	"25-29"	16328	136775	119.38
	"Kentucky"	"21"	"2013"	"2013"	"30-34 years"	"30-34"	12077	143319	84.27
	"Kentucky"	"21"	"2013"	"2013"	"35-39 years"	"35-39"	4616	136150	33.90
	"Kentucky"	"21"	"2013"	"2013"	"40-44 years"	"40-44"	920	145936	6.30
	"Kentucky"	"21"	"2013"	"2013"	"45-49 years"	"45-49"	61	Not Available	Not Available
	"Kentucky"	"21"	"2014"	"2014"	"Under 15 years"	"15"	45	Not Available	Not Available
	"Kentucky"	"21"	"2014"	"2014"	"15-19 years"	"15-19"	4877	138266	35.27
	"Kentucky"	"21"	"2014"	"2014"	"20-24 years"	"20-24"	16161	154124	104.86
	"Kentucky"	"21"	"2014"	"2014"	"25-29 years"	"25-29"	16887	138698	121.75
	"Kentucky"	"21"	"2014"	"2014"	"30-34 years"	"30-34"	12432	142383	87.31
	"Kentucky"	"21"	"2014"	"2014"	"35-39 years"	"35-39"	4859	137065	35.45
	"Kentucky"	"21"	"2014"	"2014"	"40-44 years"	"40-44"	861	143065	6.02
	"Kentucky"	"21"	"2014"	"2014"	"45-49 years"	"45-49"	43	Not Available	Not Available
	"Kentucky"	"21"	"2015"	"2015"	"Under 15 years"	"15"	50	Not Available	Not Available
	"Kentucky"	"21"	"2015"	"2015"	"15-19 years"	"15-19"	4503	138969	32.40
	"Kentucky"	"21"	"2015"	"2015"	"20-24 years"	"20-24"	15756	150417	104.75
	"Kentucky"	"21"	"2015"	"2015"	"25-29 years"	"25-29"	17267	142585	121.10
	"Kentucky"	"21"	"2015"	"2015"	"30-34 years"	"30-34"	12329	140176	87.95
	"Kentucky"	"21"	"2015"	"2015"	"35-39 years"	"35-39"	5095	139176	36.61
	"Kentucky"	"21"	"2015"	"2015"	"40-44 years"	"40-44"	920	140308	6.56
	"Kentucky"	"21"	"2015"	"2015"	"45-49 years"	"45-49"	49	Not Available	Not Available
	"Louisiana"	"22"	"2007"	"2007"	"Under 15 years"	"15"	171	Not Available	Not Available
	"Louisiana"	"22"	"2007"	"2007"	"15-19 years"	"15-19"	8974	162580	55.20
	"Louisiana"	"22"	"2007"	"2007"	"20-24 years"	"20-24"	21775	165712	131.40
	"Louisiana"	"22"	"2007"	"2007"	"25-29 years"	"25-29"	18711	157643	118.69
	"Louisiana"	"22"	"2007"	"2007"	"30-34 years"	"30-34"	10847	132058	82.14
	"Louisiana"	"22"	"2007"	"2007"	"35-39 years"	"35-39"	4840	142808	33.89
	"Louisiana"	"22"	"2007"	"2007"	"40-44 years"	"40-44"	949	154959	6.12
	"Louisiana"	"22"	"2007"	"2007"	"45-49 years"	"45-49"	32	Not Available	Not Available
	"Louisiana"	"22"	"2008"	"2008"	"Under 15 years"	"15"	139	Not Available	Not Available
	"Louisiana"	"22"	"2008"	"2008"	"15-19 years"	"15-19"	8817	163357	53.97
	"Louisiana"	"22"	"2008"	"2008"	"20-24 years"	"20-24"	20934	166711	125.57
	"Louisiana"	"22"	"2008"	"2008"	"25-29 years"	"25-29"	18839	162309	116.07
	"Louisiana"	"22"	"2008"	"2008"	"30-34 years"	"30-34"	10891	135490	80.38
	"Louisiana"	"22"	"2008"	"2008"	"35-39 years"	"35-39"	4658	141724	32.87
	"Louisiana"	"22"	"2008"	"2008"	"40-44 years"	"40-44"	949	150951	6.29
	"Louisiana"	"22"	"2008"	"2008"	"45-49 years"	"45-49"	39	Not Available	Not Available
	"Louisiana"	"22"	"2009"	"2009"	"Under 15 years"	"15"	119	Not Available	Not Available
	"Louisiana"	"22"	"2009"	"2009"	"15-19 years"	"15-19"	8413	162659	51.72
	"Louisiana"	"22"	"2009"	"2009"	"20-24 years"	"20-24"	20437	167999	121.65
	"Louisiana"	"22"	"2009"	"2009"	"25-29 years"	"25-29"	19045	165335	115.19
	"Louisiana"	"22"	"2009"	"2009"	"30-34 years"	"30-34"	11341	141579	80.10
	"Louisiana"	"22"	"2009"	"2009"	"35-39 years"	"35-39"	4583	140053	32.72
	"Louisiana"	"22"	"2009"	"2009"	"40-44 years"	"40-44"	984	147356	6.68
	"Louisiana"	"22"	"2009"	"2009"	"45-49 years"	"45-49"	49	Not Available	Not Available
	"Louisiana"	"22"	"2010"	"2010"	"Under 15 years"	"15"	121	Not Available	Not Available
	"Louisiana"	"22"	"2010"	"2010"	"15-19 years"	"15-19"	7689	161032	47.75
	"Louisiana"	"22"	"2010"	"2010"	"20-24 years"	"20-24"	19191	169019	113.54
	"Louisiana"	"22"	"2010"	"2010"	"25-29 years"	"25-29"	18439	165999	111.08
	"Louisiana"	"22"	"2010"	"2010"	"30-34 years"	"30-34"	11545	147388	78.33
	"Louisiana"	"22"	"2010"	"2010"	"35-39 years"	"35-39"	4418	138935	31.80
	"Louisiana"	"22"	"2010"	"2010"	"40-44 years"	"40-44"	915	145962	6.27
	"Louisiana"	"22"	"2010"	"2010"	"45-49 years"	"45-49"	57	Not Available	Not Available
	"Louisiana"	"22"	"2011"	"2011"	"Under 15 years"	"15"	113	Not Available	Not Available
	"Louisiana"	"22"	"2011"	"2011"	"15-19 years"	"15-19"	6970	154499	45.11
	"Louisiana"	"22"	"2011"	"2011"	"20-24 years"	"20-24"	18689	174332	107.20
	"Louisiana"	"22"	"2011"	"2011"	"25-29 years"	"25-29"	18645	167458	111.34
	"Louisiana"	"22"	"2011"	"2011"	"30-34 years"	"30-34"	12083	153498	78.72
	"Louisiana"	"22"	"2011"	"2011"	"35-39 years"	"35-39"	4415	136235	32.41
	"Louisiana"	"22"	"2011"	"2011"	"40-44 years"	"40-44"	937	146057	6.42
	"Louisiana"	"22"	"2011"	"2011"	"45-49 years"	"45-49"	33	Not Available	Not Available
	"Louisiana"	"22"	"2012"	"2012"	"Under 15 years"	"15"	110	Not Available	Not Available
	"Louisiana"	"22"	"2012"	"2012"	"15-19 years"	"15-19"	6458	149959	43.07
	"Louisiana"	"22"	"2012"	"2012"	"20-24 years"	"20-24"	18832	176694	106.58
	"Louisiana"	"22"	"2012"	"2012"	"25-29 years"	"25-29"	18655	167833	111.15
	"Louisiana"	"22"	"2012"	"2012"	"30-34 years"	"30-34"	12846	157695	81.46
	"Louisiana"	"22"	"2012"	"2012"	"35-39 years"	"35-39"	4763	137248	34.70
	"Louisiana"	"22"	"2012"	"2012"	"40-44 years"	"40-44"	929	145331	6.39
	"Louisiana"	"22"	"2012"	"2012"	"45-49 years"	"45-49"	46	Not Available	Not Available
	"Louisiana"	"22"	"2013"	"2013"	"Under 15 years"	"15"	90	Not Available	Not Available
	"Louisiana"	"22"	"2013"	"2013"	"15-19 years"	"15-19"	5811	148115	39.23
	"Louisiana"	"22"	"2013"	"2013"	"20-24 years"	"20-24"	18878	175959	107.29
	"Louisiana"	"22"	"2013"	"2013"	"25-29 years"	"25-29"	18898	167915	112.55
	"Louisiana"	"22"	"2013"	"2013"	"30-34 years"	"30-34"	13437	162586	82.65
	"Louisiana"	"22"	"2013"	"2013"	"35-39 years"	"35-39"	5029	140086	35.90
	"Louisiana"	"22"	"2013"	"2013"	"40-44 years"	"40-44"	1012	144058	7.02
	"Louisiana"	"22"	"2013"	"2013"	"45-49 years"	"45-49"	45	Not Available	Not Available
	"Louisiana"	"22"	"2014"	"2014"	"Under 15 years"	"15"	98	Not Available	Not Available
	"Louisiana"	"22"	"2014"	"2014"	"15-19 years"	"15-19"	5270	147118	35.82
	"Louisiana"	"22"	"2014"	"2014"	"20-24 years"	"20-24"	18584	173693	106.99
	"Louisiana"	"22"	"2014"	"2014"	"25-29 years"	"25-29"	19845	169763	116.90
	"Louisiana"	"22"	"2014"	"2014"	"30-34 years"	"30-34"	14318	165607	86.46
	"Louisiana"	"22"	"2014"	"2014"	"35-39 years"	"35-39"	5386	144365	37.31
	"Louisiana"	"22"	"2014"	"2014"	"40-44 years"	"40-44"	934	142110	6.57
	"Louisiana"	"22"	"2014"	"2014"	"45-49 years"	"45-49"	61	Not Available	Not Available
	"Louisiana"	"22"	"2015"	"2015"	"Under 15 years"	"15"	85	Not Available	Not Available
	"Louisiana"	"22"	"2015"	"2015"	"15-19 years"	"15-19"	5055	148134	34.12
	"Louisiana"	"22"	"2015"	"2015"	"20-24 years"	"20-24"	18208	168015	108.37
	"Louisiana"	"22"	"2015"	"2015"	"25-29 years"	"25-29"	19887	171971	115.64
	"Louisiana"	"22"	"2015"	"2015"	"30-34 years"	"30-34"	14654	167176	87.66
	"Louisiana"	"22"	"2015"	"2015"	"35-39 years"	"35-39"	5706	149285	38.22
	"Louisiana"	"22"	"2015"	"2015"	"40-44 years"	"40-44"	1040	139377	7.46
	"Louisiana"	"22"	"2015"	"2015"	"45-49 years"	"45-49"	54	Not Available	Not Available
	"Maine"	"23"	"2007"	"2007"	"15-19 years"	"15-19"	1172	44998	26.05
	"Maine"	"23"	"2007"	"2007"	"20-24 years"	"20-24"	3627	39143	92.66
	"Maine"	"23"	"2007"	"2007"	"25-29 years"	"25-29"	4195	36580	114.68
	"Maine"	"23"	"2007"	"2007"	"30-34 years"	"30-34"	3114	36227	85.96
	"Maine"	"23"	"2007"	"2007"	"35-39 years"	"35-39"	1650	44656	36.95
	"Maine"	"23"	"2007"	"2007"	"40-44 years"	"40-44"	329	51314	6.41
	"Maine"	"23"	"2007"	"2007"	"45-49 years"	"45-49"	23	Not Available	Not Available
	"Maine"	"23"	"2008"	"2008"	"15-19 years"	"15-19"	1117	44684	25.00
	"Maine"	"23"	"2008"	"2008"	"20-24 years"	"20-24"	3503	39216	89.33
	"Maine"	"23"	"2008"	"2008"	"25-29 years"	"25-29"	4040	36743	109.95
	"Maine"	"23"	"2008"	"2008"	"30-34 years"	"30-34"	3091	35993	85.88
	"Maine"	"23"	"2008"	"2008"	"35-39 years"	"35-39"	1544	43307	35.65
	"Maine"	"23"	"2008"	"2008"	"40-44 years"	"40-44"	293	49579	5.91
	"Maine"	"23"	"2008"	"2008"	"45-49 years"	"45-49"	14	Not Available	Not Available
	"Maine"	"23"	"2009"	"2009"	"15-19 years"	"15-19"	1047	43675	23.97
	"Maine"	"23"	"2009"	"2009"	"20-24 years"	"20-24"	3430	39171	87.56
	"Maine"	"23"	"2009"	"2009"	"25-29 years"	"25-29"	3992	36433	109.57
	"Maine"	"23"	"2009"	"2009"	"30-34 years"	"30-34"	3134	36264	86.42
	"Maine"	"23"	"2009"	"2009"	"35-39 years"	"35-39"	1525	42070	36.25
	"Maine"	"23"	"2009"	"2009"	"40-44 years"	"40-44"	317	47497	6.67
	"Maine"	"23"	"2009"	"2009"	"45-49 years"	"45-49"	16	Not Available	Not Available
	"Maine"	"23"	"2010"	"2010"	"15-19 years"	"15-19"	917	42769	21.44
	"Maine"	"23"	"2010"	"2010"	"20-24 years"	"20-24"	3237	39220	82.53
	"Maine"	"23"	"2010"	"2010"	"25-29 years"	"25-29"	3987	36536	109.13
	"Maine"	"23"	"2010"	"2010"	"30-34 years"	"30-34"	3080	36281	84.89
	"Maine"	"23"	"2010"	"2010"	"35-39 years"	"35-39"	1423	40603	35.05
	"Maine"	"23"	"2010"	"2010"	"40-44 years"	"40-44"	306	46514	6.58
	"Maine"	"23"	"2010"	"2010"	"45-49 years"	"45-49"	11	Not Available	Not Available
	"Maine"	"23"	"2011"	"2011"	"15-19 years"	"15-19"	867	41665	20.81
	"Maine"	"23"	"2011"	"2011"	"20-24 years"	"20-24"	3121	39420	79.17
	"Maine"	"23"	"2011"	"2011"	"25-29 years"	"25-29"	3858	36997	104.28
	"Maine"	"23"	"2011"	"2011"	"30-34 years"	"30-34"	3170	36738	86.29
	"Maine"	"23"	"2011"	"2011"	"35-39 years"	"35-39"	1352	38491	35.13
	"Maine"	"23"	"2011"	"2011"	"40-44 years"	"40-44"	313	45874	6.82
	"Maine"	"23"	"2011"	"2011"	"45-49 years"	"45-49"	21	Not Available	Not Available
	"Maine"	"23"	"2012"	"2012"	"15-19 years"	"15-19"	798	41174	19.38
	"Maine"	"23"	"2012"	"2012"	"20-24 years"	"20-24"	2984	39179	76.16
	"Maine"	"23"	"2012"	"2012"	"25-29 years"	"25-29"	3943	37340	105.60
	"Maine"	"23"	"2012"	"2012"	"30-34 years"	"30-34"	3354	37307	89.90
	"Maine"	"23"	"2012"	"2012"	"35-39 years"	"35-39"	1348	37355	36.09
	"Maine"	"23"	"2012"	"2012"	"40-44 years"	"40-44"	339	44871	7.55
	"Maine"	"23"	"2012"	"2012"	"45-49 years"	"45-49"	23	Not Available	Not Available
	"Maine"	"23"	"2013"	"2013"	"15-19 years"	"15-19"	697	40163	17.35
	"Maine"	"23"	"2013"	"2013"	"20-24 years"	"20-24"	2921	38847	75.19
	"Maine"	"23"	"2013"	"2013"	"25-29 years"	"25-29"	3947	38062	103.70
	"Maine"	"23"	"2013"	"2013"	"30-34 years"	"30-34"	3414	37562	90.89
	"Maine"	"23"	"2013"	"2013"	"35-39 years"	"35-39"	1452	36885	39.37
	"Maine"	"23"	"2013"	"2013"	"40-44 years"	"40-44"	304	43451	7.00
	"Maine"	"23"	"2013"	"2013"	"45-49 years"	"45-49"	35	Not Available	Not Available
	"Maine"	"23"	"2014"	"2014"	"15-19 years"	"15-19"	655	39711	16.49
	"Maine"	"23"	"2014"	"2014"	"20-24 years"	"20-24"	2791	38557	72.39
	"Maine"	"23"	"2014"	"2014"	"25-29 years"	"25-29"	3905	38829	100.57
	"Maine"	"23"	"2014"	"2014"	"30-34 years"	"30-34"	3459	37805	91.50
	"Maine"	"23"	"2014"	"2014"	"35-39 years"	"35-39"	1544	36837	41.91
	"Maine"	"23"	"2014"	"2014"	"40-44 years"	"40-44"	319	42093	7.58
	"Maine"	"23"	"2014"	"2014"	"45-49 years"	"45-49"	16	Not Available	Not Available
	"Maine"	"23"	"2015"	"2015"	"15-19 years"	"15-19"	603	39233	15.37
	"Maine"	"23"	"2015"	"2015"	"20-24 years"	"20-24"	2642	37822	69.85
	"Maine"	"23"	"2015"	"2015"	"25-29 years"	"25-29"	3957	39283	100.73
	"Maine"	"23"	"2015"	"2015"	"30-34 years"	"30-34"	3554	38279	92.84
	"Maine"	"23"	"2015"	"2015"	"35-39 years"	"35-39"	1550	36900	42.01
	"Maine"	"23"	"2015"	"2015"	"40-44 years"	"40-44"	278	40595	6.85
	"Maine"	"23"	"2015"	"2015"	"45-49 years"	"45-49"	20	Not Available	Not Available
	"Maryland"	"24"	"2007"	"2007"	"Under 15 years"	"15"	92	Not Available	Not Available
	"Maryland"	"24"	"2007"	"2007"	"15-19 years"	"15-19"	6892	201048	34.28
	"Maryland"	"24"	"2007"	"2007"	"20-24 years"	"20-24"	16386	185419	88.37
	"Maryland"	"24"	"2007"	"2007"	"25-29 years"	"25-29"	20674	192283	107.52
	"Maryland"	"24"	"2007"	"2007"	"30-34 years"	"30-34"	19735	179807	109.76
	"Maryland"	"24"	"2007"	"2007"	"35-39 years"	"35-39"	11430	211283	54.10
	"Maryland"	"24"	"2007"	"2007"	"40-44 years"	"40-44"	2689	232536	11.56
	"Maryland"	"24"	"2007"	"2007"	"45-49 years"	"45-49"	186	Not Available	Not Available
	"Maryland"	"24"	"2007"	"2007"	"50 years and over"	"50+"	11	Not Available	Not Available
	"Maryland"	"24"	"2008"	"2008"	"Under 15 years"	"15"	98	Not Available	Not Available
	"Maryland"	"24"	"2008"	"2008"	"15-19 years"	"15-19"	6560	201208	32.60
	"Maryland"	"24"	"2008"	"2008"	"20-24 years"	"20-24"	16246	186680	87.03
	"Maryland"	"24"	"2008"	"2008"	"25-29 years"	"25-29"	20760	195504	106.19
	"Maryland"	"24"	"2008"	"2008"	"30-34 years"	"30-34"	19616	180767	108.52
	"Maryland"	"24"	"2008"	"2008"	"35-39 years"	"35-39"	11196	206242	54.29
	"Maryland"	"24"	"2008"	"2008"	"40-44 years"	"40-44"	2604	226342	11.50
	"Maryland"	"24"	"2008"	"2008"	"45-49 years"	"45-49"	188	Not Available	Not Available
	"Maryland"	"24"	"2008"	"2008"	"50 years and over"	"50+"	21	Not Available	Not Available
	"Maryland"	"24"	"2009"	"2009"	"Under 15 years"	"15"	83	Not Available	Not Available
	"Maryland"	"24"	"2009"	"2009"	"15-19 years"	"15-19"	6140	199852	30.72
	"Maryland"	"24"	"2009"	"2009"	"20-24 years"	"20-24"	15670	190420	82.29
	"Maryland"	"24"	"2009"	"2009"	"25-29 years"	"25-29"	20179	197951	101.94
	"Maryland"	"24"	"2009"	"2009"	"30-34 years"	"30-34"	19404	184676	105.07
	"Maryland"	"24"	"2009"	"2009"	"35-39 years"	"35-39"	10752	199732	53.83
	"Maryland"	"24"	"2009"	"2009"	"40-44 years"	"40-44"	2609	219749	11.87
	"Maryland"	"24"	"2009"	"2009"	"45-49 years"	"45-49"	203	Not Available	Not Available
	"Maryland"	"24"	"2009"	"2009"	"50 years and over"	"50+"	19	Not Available	Not Available
	"Maryland"	"24"	"2010"	"2010"	"Under 15 years"	"15"	80	Not Available	Not Available
	"Maryland"	"24"	"2010"	"2010"	"15-19 years"	"15-19"	5396	197992	27.25
	"Maryland"	"24"	"2010"	"2010"	"20-24 years"	"20-24"	14615	193775	75.42
	"Maryland"	"24"	"2010"	"2010"	"25-29 years"	"25-29"	20313	199325	101.91
	"Maryland"	"24"	"2010"	"2010"	"30-34 years"	"30-34"	19905	189215	105.20
	"Maryland"	"24"	"2010"	"2010"	"35-39 years"	"35-39"	10627	195866	54.26
	"Maryland"	"24"	"2010"	"2010"	"40-44 years"	"40-44"	2659	217229	12.24
	"Maryland"	"24"	"2010"	"2010"	"45-49 years"	"45-49"	185	Not Available	Not Available
	"Maryland"	"24"	"2010"	"2010"	"50 years and over"	"50+"	21	Not Available	Not Available
	"Maryland"	"24"	"2011"	"2011"	"Under 15 years"	"15"	77	Not Available	Not Available
	"Maryland"	"24"	"2011"	"2011"	"15-19 years"	"15-19"	4797	193890	24.74
	"Maryland"	"24"	"2011"	"2011"	"20-24 years"	"20-24"	14143	196324	72.04
	"Maryland"	"24"	"2011"	"2011"	"25-29 years"	"25-29"	20139	202245	99.58
	"Maryland"	"24"	"2011"	"2011"	"30-34 years"	"30-34"	20463	195354	104.75
	"Maryland"	"24"	"2011"	"2011"	"35-39 years"	"35-39"	10632	188810	56.31
	"Maryland"	"24"	"2011"	"2011"	"40-44 years"	"40-44"	2641	216045	12.22
	"Maryland"	"24"	"2011"	"2011"	"45-49 years"	"45-49"	183	Not Available	Not Available
	"Maryland"	"24"	"2011"	"2011"	"50 years and over"	"50+"	18	Not Available	Not Available
	"Maryland"	"24"	"2012"	"2012"	"Under 15 years"	"15"	63	Not Available	Not Available
	"Maryland"	"24"	"2012"	"2012"	"15-19 years"	"15-19"	4286	193764	22.12
	"Maryland"	"24"	"2012"	"2012"	"20-24 years"	"20-24"	13639	197454	69.07
	"Maryland"	"24"	"2012"	"2012"	"25-29 years"	"25-29"	20109	205418	97.89
	"Maryland"	"24"	"2012"	"2012"	"30-34 years"	"30-34"	21198	200929	105.50
	"Maryland"	"24"	"2012"	"2012"	"35-39 years"	"35-39"	10806	186881	57.82
	"Maryland"	"24"	"2012"	"2012"	"40-44 years"	"40-44"	2592	214186	12.10
	"Maryland"	"24"	"2012"	"2012"	"45-49 years"	"45-49"	172	Not Available	Not Available
	"Maryland"	"24"	"2012"	"2012"	"50 years and over"	"50+"	18	Not Available	Not Available
	"Maryland"	"24"	"2013"	"2013"	"Under 15 years"	"15"	51	Not Available	Not Available
	"Maryland"	"24"	"2013"	"2013"	"15-19 years"	"15-19"	3690	190492	19.37
	"Maryland"	"24"	"2013"	"2013"	"20-24 years"	"20-24"	13193	197151	66.92
	"Maryland"	"24"	"2013"	"2013"	"25-29 years"	"25-29"	20052	207343	96.71
	"Maryland"	"24"	"2013"	"2013"	"30-34 years"	"30-34"	21454	205152	104.58
	"Maryland"	"24"	"2013"	"2013"	"35-39 years"	"35-39"	10716	188304	56.91
	"Maryland"	"24"	"2013"	"2013"	"40-44 years"	"40-44"	2584	208622	12.39
	"Maryland"	"24"	"2013"	"2013"	"45-49 years"	"45-49"	189	Not Available	Not Available
	"Maryland"	"24"	"2013"	"2013"	"50 years and over"	"50+"	24	Not Available	Not Available
	"Maryland"	"24"	"2014"	"2014"	"Under 15 years"	"15"	51	Not Available	Not Available
	"Maryland"	"24"	"2014"	"2014"	"15-19 years"	"15-19"	3379	189451	17.84
	"Maryland"	"24"	"2014"	"2014"	"20-24 years"	"20-24"	12917	198304	65.14
	"Maryland"	"24"	"2014"	"2014"	"25-29 years"	"25-29"	20212	210087	96.21
	"Maryland"	"24"	"2014"	"2014"	"30-34 years"	"30-34"	22804	208266	109.49
	"Maryland"	"24"	"2014"	"2014"	"35-39 years"	"35-39"	11724	192269	60.98
	"Maryland"	"24"	"2014"	"2014"	"40-44 years"	"40-44"	2587	203539	12.71
	"Maryland"	"24"	"2014"	"2014"	"45-49 years"	"45-49"	222	Not Available	Not Available
	"Maryland"	"24"	"2014"	"2014"	"50 years and over"	"50+"	25	Not Available	Not Available
	"Maryland"	"24"	"2015"	"2015"	"Under 15 years"	"15"	33	Not Available	Not Available
	"Maryland"	"24"	"2015"	"2015"	"15-19 years"	"15-19"	3214	189214	16.99
	"Maryland"	"24"	"2015"	"2015"	"20-24 years"	"20-24"	12422	196115	63.34
	"Maryland"	"24"	"2015"	"2015"	"25-29 years"	"25-29"	20306	211045	96.22
	"Maryland"	"24"	"2015"	"2015"	"30-34 years"	"30-34"	22814	210042	108.62
	"Maryland"	"24"	"2015"	"2015"	"35-39 years"	"35-39"	11895	196190	60.63
	"Maryland"	"24"	"2015"	"2015"	"40-44 years"	"40-44"	2682	197958	13.55
	"Maryland"	"24"	"2015"	"2015"	"45-49 years"	"45-49"	220	Not Available	Not Available
	"Maryland"	"24"	"2015"	"2015"	"50 years and over"	"50+"	30	Not Available	Not Available
	"Massachusetts"	"25"	"2007"	"2007"	"Under 15 years"	"15"	49	Not Available	Not Available
	"Massachusetts"	"25"	"2007"	"2007"	"15-19 years"	"15-19"	4949	231216	21.40
	"Massachusetts"	"25"	"2007"	"2007"	"20-24 years"	"20-24"	12605	226471	55.66
	"Massachusetts"	"25"	"2007"	"2007"	"25-29 years"	"25-29"	19292	211772	91.10
	"Massachusetts"	"25"	"2007"	"2007"	"30-34 years"	"30-34"	23341	201202	116.01
	"Massachusetts"	"25"	"2007"	"2007"	"35-39 years"	"35-39"	14340	233111	61.52
	"Massachusetts"	"25"	"2007"	"2007"	"40-44 years"	"40-44"	3155	254502	12.40
	"Massachusetts"	"25"	"2007"	"2007"	"45-49 years"	"45-49"	222	Not Available	Not Available
	"Massachusetts"	"25"	"2007"	"2007"	"50 years and over"	"50+"	14	Not Available	Not Available
	"Massachusetts"	"25"	"2008"	"2008"	"Under 15 years"	"15"	40	Not Available	Not Available
	"Massachusetts"	"25"	"2008"	"2008"	"15-19 years"	"15-19"	4586	231140	19.84
	"Massachusetts"	"25"	"2008"	"2008"	"20-24 years"	"20-24"	12485	230351	54.20
